arm,mix,value_size,dist,scale,rep,order,keys,server,version,ops_per_sec,value_ops_per_sec,hit_ratio,p50_us,p99_us,used_memory,vmhwm_bytes,disk_bytes,coverage_fraction
cap,50,128,zipfian,1,2,valkey redis aki,588674,redis,redis 8.8.0,2312999.1,2312999.1,1,332.799,2828.287,125054888,152801280,0,1
cap,50,128,zipfian,1,2,valkey redis aki,588674,valkey,valkey 9.1.0,2555024.9,2555024.9,1,268.031,3964.927,123764560,214880256,0,1
cap,50,128,zipfian,16,1,aki redis valkey,9418787,f3,unknown,107530.7,104928.3,0.9758,1303.551,66945.023,1160704672,1262391296,0,0.7245
cap,50,128,zipfian,16,1,aki redis valkey,9418787,redis,redis 8.8.0,1866104.7,1662284.0,0.8908,412.671,2512.895,133625896,255193088,0,0.07
cap,50,128,zipfian,16,1,aki redis valkey,9418787,valkey,valkey 9.1.0,2039169.1,1814181.2,0.8897,385.279,3399.679,133895440,263729152,0,0.073
cap,50,128,zipfian,16,2,valkey redis aki,9418787,f3,unknown,111080.6,108388.6,0.9758,1261.567,67174.399,1160704672,1248337920,0,0.7245
cap,50,128,zipfian,16,2,valkey redis aki,9418787,redis,redis 8.8.0,1870000.9,1663532.1,0.8896,413.183,2492.415,133579256,251781120,0,0.0785
cap,50,128,zipfian,16,2,valkey redis aki,9418787,valkey,valkey 9.1.0,2021417.3,1803420.1,0.8922,388.095,3407.871,133910160,286625792,0,0.0715
cap,50,128,zipfian,4,1,aki redis valkey,2354696,f3,unknown,514309.7,514309.7,1,1938.431,3211.263,413242944,462987264,0,1
cap,50,128,zipfian,4,1,aki redis valkey,2354696,redis,redis 8.8.0,2064429.9,1935607.1,0.9376,373.503,2598.911,133610984,242532352,0,0.263
cap,50,128,zipfian,4,1,aki redis valkey,2354696,valkey,valkey 9.1.0,2222442.5,2087292.2,0.9392,337.919,3588.095,133880400,278331392,0,0.2585
cap,50,128,zipfian,4,2,valkey redis aki,2354696,f3,unknown,513726.2,513726.2,1,1934.335,3295.231,413242944,467136512,0,1
cap,50,128,zipfian,4,2,valkey redis aki,2354696,redis,redis 8.8.0,2000576.5,1872774.9,0.9361,384.255,2680.831,133620920,243830784,0,0.247
cap,50,128,zipfian,4,2,valkey redis aki,2354696,valkey,valkey 9.1.0,2213297.8,2078673.5,0.9392,339.199,3579.903,133875088,283951104,0,0.2695
cap,50,16,uniform,1,1,aki redis valkey,1157049,f3,unknown,1760524.2,1760524.2,1,389.631,3500.031,73639088,108138496,0,1
cap,50,16,uniform,1,1,aki redis valkey,1157049,redis,redis 8.8.0,2532366.3,2532366.3,1,294.655,2846.719,86488144,110854144,0,1
cap,50,16,uniform,1,1,aki redis valkey,1157049,valkey,valkey 9.1.0,2757674.8,2757674.8,1,247.423,3815.423,74483856,86552576,0,1
cap,50,16,uniform,1,2,valkey redis aki,1157049,f3,unknown,1758567.7,1758567.7,1,389.887,3500.031,73639088,106053632,0,1
cap,50,16,uniform,1,2,valkey redis aki,1157049,redis,redis 8.8.0,2442950.9,2442950.9,1,305.919,2988.031,86487200,110428160,0,1
cap,50,16,uniform,1,2,valkey redis aki,1157049,valkey,valkey 9.1.0,2764884.2,2764884.2,1,247.295,3825.663,74481104,86302720,0,1
cap,50,16,uniform,16,1,aki redis valkey,18512790,f3,unknown,465789.4,465789.4,1,2144.255,3530.751,1179571360,1356115968,0,1
cap,50,16,uniform,16,1,aki redis valkey,18512790,redis,redis 8.8.0,1400221.8,780120.1,0.5571,426.751,2918.399,133832800,153042944,0,0.088
cap,50,16,uniform,16,1,aki redis valkey,18512790,valkey,valkey 9.1.0,1463413.7,831228.1,0.568,629.247,2582.527,134035360,148975616,0,0.1125
cap,50,16,uniform,16,2,valkey redis aki,18512790,f3,unknown,463965.6,463965.6,1,2148.351,3577.855,1179571360,1362014208,0,1
cap,50,16,uniform,16,2,valkey redis aki,18512790,redis,redis 8.8.0,1388492.8,773527.4,0.5571,428.543,2947.071,133798296,154226688,0,0.087
cap,50,16,uniform,16,2,valkey redis aki,18512790,valkey,valkey 9.1.0,1465258.7,831393.5,0.5674,631.807,2545.663,134022208,149155840,0,0.0955
cap,50,16,uniform,4,1,aki redis valkey,4628197,f3,unknown,515217.5,515217.5,1,1939.455,3209.215,294814896,365060096,0,1
cap,50,16,uniform,4,1,aki redis valkey,4628197,redis,redis 8.8.0,1626337.4,1152840.2,0.7089,379.903,2863.103,133802024,151580672,0,0.39
cap,50,16,uniform,4,1,aki redis valkey,4628197,valkey,valkey 9.1.0,1794928.5,1349192.2,0.7517,455.423,3039.231,134019832,148463616,0,0.466
cap,50,16,uniform,4,2,valkey redis aki,4628197,f3,unknown,512312.2,512312.2,1,1944.575,3256.319,294814896,364806144,0,1
cap,50,16,uniform,4,2,valkey redis aki,4628197,redis,redis 8.8.0,1636499.1,1164408.4,0.7115,381.695,2899.967,133855008,153612288,0,0.3805
cap,50,16,uniform,4,2,valkey redis aki,4628197,valkey,valkey 9.1.0,1788666.1,1344757.3,0.7518,456.959,3053.567,134024744,148205568,0,0.4645
cap,50,16,zipfian,1,1,aki redis valkey,1157049,f3,unknown,1776314.9,1776314.9,1,382.207,3471.359,73639088,105930752,0,1
cap,50,16,zipfian,1,1,aki redis valkey,1157049,redis,redis 8.8.0,2505114.1,2505114.1,1,293.887,2889.727,86481248,110927872,0,1
cap,50,16,zipfian,1,1,aki redis valkey,1157049,valkey,valkey 9.1.0,2736001.8,2736001.8,1,245.759,3862.527,74489040,86601728,0,1
cap,50,16,zipfian,1,2,valkey redis aki,1157049,f3,unknown,1770246.3,1770246.3,1,384.255,3424.255,73639088,105947136,0,1
cap,50,16,zipfian,1,2,valkey redis aki,1157049,redis,redis 8.8.0,2410341.5,2410341.5,1,306.175,2938.879,86497408,112779264,0,1
cap,50,16,zipfian,1,2,valkey redis aki,1157049,valkey,valkey 9.1.0,2722535.1,2722535.1,1,245.503,3885.055,74481296,86306816,0,1
cap,50,16,zipfian,16,1,aki redis valkey,18512790,f3,unknown,469776.6,469776.6,1,2123.775,3563.519,1179571360,1353662464,0,1
cap,50,16,zipfian,16,1,aki redis valkey,18512790,redis,redis 8.8.0,2045753.3,1819029.3,0.8892,329.983,2955.263,133791104,154255360,0,0.094
cap,50,16,zipfian,16,1,aki redis valkey,18512790,valkey,valkey 9.1.0,2168674.5,1935457.4,0.8925,342.783,3407.871,134028240,150265856,0,0.1095
cap,50,16,zipfian,16,2,valkey redis aki,18512790,f3,unknown,473262.7,473262.7,1,2109.439,3508.223,1179571360,1361543168,0,1
cap,50,16,zipfian,16,2,valkey redis aki,18512790,redis,redis 8.8.0,2026753.3,1804562.1,0.8904,332.287,2936.831,133798688,154226688,0,0.0975
cap,50,16,zipfian,16,2,valkey redis aki,18512790,valkey,valkey 9.1.0,2151571.7,1919043.7,0.8919,340.991,3518.463,134024800,150159360,0,0.1175
cap,50,16,zipfian,4,1,aki redis valkey,4628197,f3,unknown,520845.7,520845.7,1,1917.951,3145.727,294814896,361525248,0,1
cap,50,16,zipfian,4,1,aki redis valkey,4628197,redis,redis 8.8.0,2254358.0,2136749.8,0.9478,316.159,2910.207,133840424,154054656,0,0.3875
cap,50,16,zipfian,4,1,aki redis valkey,4628197,valkey,valkey 9.1.0,2380462.0,2282369.8,0.9588,303.103,3641.343,134027152,147959808,0,0.4825
cap,50,16,zipfian,4,2,valkey redis aki,4628197,f3,unknown,522933.2,522933.2,1,1909.759,3123.199,294814896,365764608,0,1
cap,50,16,zipfian,4,2,valkey redis aki,4628197,redis,redis 8.8.0,2205005.9,2089064.3,0.9474,322.559,2969.599,133771248,151719936,0,0.4075
cap,50,16,zipfian,4,2,valkey redis aki,4628197,valkey,valkey 9.1.0,2419327.1,2321072.8,0.9594,294.399,3657.727,134012600,147976192,0,0.47
cap,50,4096,uniform,1,1,aki redis valkey,31987,f3,unknown,885372.8,885372.8,1,697.343,4501.503,137522832,944693248,20344832,1
cap,50,4096,uniform,1,1,aki redis valkey,31987,redis,redis 8.8.0,1266607.2,1129592.4,0.8918,410.623,4120.575,131437408,235974656,0,0.794
cap,50,4096,uniform,1,1,aki redis valkey,31987,valkey,valkey 9.1.0,1380568.0,1232218.3,0.8925,360.703,5124.095,131347264,336969728,0,0.789
cap,50,4096,uniform,1,2,valkey redis aki,31987,f3,unknown,878721.0,878721.0,1,695.295,4538.367,138296976,947519488,19542016,1
cap,50,4096,uniform,1,2,valkey redis aki,31987,redis,redis 8.8.0,1205613.8,1075310.4,0.8919,435.455,4378.623,131194328,236285952,0,0.796
cap,50,4096,uniform,1,2,valkey redis aki,31987,valkey,valkey 9.1.0,1372745.0,1225340.7,0.8926,355.583,5185.535,131547664,342659072,0,0.798
cap,50,4096,uniform,16,1,aki redis valkey,511793,f3,unknown,395960.1,395960.1,1,982.527,6029.311,146300336,927457280,3501953024,1
cap,50,4096,uniform,16,1,aki redis valkey,511793,redis,redis 8.8.0,1380244.4,724912.2,0.5252,331.775,4698.111,131747968,236548096,0,0.0465
cap,50,4096,uniform,16,1,aki redis valkey,511793,valkey,valkey 9.1.0,1402968.0,736828.2,0.5252,326.143,5267.455,131772960,347697152,0,0.0485
cap,50,4096,uniform,16,2,valkey redis aki,511793,f3,unknown,438990.9,438990.9,1,969.727,5988.351,144854448,968052736,3432624128,1
cap,50,4096,uniform,16,2,valkey redis aki,511793,redis,redis 8.8.0,1326759.8,697004.3,0.5253,352.767,4833.279,131750528,234991616,0,0.055
cap,50,4096,uniform,16,2,valkey redis aki,511793,valkey,valkey 9.1.0,1401593.4,736113.4,0.5252,332.543,5160.959,131773312,356712448,0,0.0455
cap,50,4096,uniform,4,1,aki redis valkey,127948,f3,unknown,399199.1,399199.1,1,1184.767,39944.191,135992256,945115136,624644096,1
cap,50,4096,uniform,4,1,aki redis valkey,127948,redis,redis 8.8.0,1319144.0,790183.9,0.599,363.519,4583.423,131704840,236789760,0,0.198
cap,50,4096,uniform,4,1,aki redis valkey,127948,valkey,valkey 9.1.0,1377423.6,825286.1,0.5992,342.527,5222.399,131760280,339431424,0,0.193
cap,50,4096,uniform,4,2,valkey redis aki,127948,f3,unknown,396086.5,396086.5,1,1180.671,40599.551,135209920,954593280,429596672,1
cap,50,4096,uniform,4,2,valkey redis aki,127948,redis,redis 8.8.0,1258899.8,753989.3,0.5989,383.743,4718.591,131706176,238481408,0,0.2015
cap,50,4096,uniform,4,2,valkey redis aki,127948,valkey,valkey 9.1.0,1369926.8,820595.6,0.599,352.511,5046.271,131768104,338432000,0,0.203
cap,50,4096,zipfian,1,1,aki redis valkey,31987,f3,unknown,1345181.6,1345181.6,1,519.423,3809.279,138776208,950849536,27713536,1
cap,50,4096,zipfian,1,1,aki redis valkey,31987,redis,redis 8.8.0,1347715.5,1327286.4,0.9848,372.479,4296.703,130486568,235458560,0,0.7755
cap,50,4096,zipfian,1,1,aki redis valkey,31987,valkey,valkey 9.1.0,1519793.2,1496980.9,0.985,320.511,5025.791,130898384,299466752,0,0.7645
cap,50,4096,zipfian,1,2,valkey redis aki,31987,f3,unknown,1337736.9,1337736.9,1,520.191,3944.447,138092176,943943680,20541440,1
cap,50,4096,zipfian,1,2,valkey redis aki,31987,redis,redis 8.8.0,1276754.9,1257182.6,0.9847,395.263,4534.271,130544696,234921984,0,0.7835
cap,50,4096,zipfian,1,2,valkey redis aki,31987,valkey,valkey 9.1.0,1514812.0,1491928.8,0.9849,322.047,4984.831,130816848,301514752,0,0.783
cap,50,4096,zipfian,16,1,aki redis valkey,511793,f3,unknown,824607.3,824607.3,1,708.607,4935.679,146296240,828100608,2941833216,1
cap,50,4096,zipfian,16,1,aki redis valkey,511793,redis,redis 8.8.0,1259449.9,1096887.6,0.8709,414.463,4239.359,131199944,237264896,0,0.047
cap,50,4096,zipfian,16,1,aki redis valkey,511793,valkey,valkey 9.1.0,1435334.8,1250567.0,0.8713,348.159,5021.695,131304688,359710720,0,0.0455
cap,50,4096,zipfian,16,2,valkey redis aki,511793,f3,unknown,821179.1,821179.1,1,704.511,5218.303,148143536,811749376,2888355840,1
cap,50,4096,zipfian,16,2,valkey redis aki,511793,redis,redis 8.8.0,1211416.5,1055011.6,0.8709,444.927,4272.127,131132840,235778048,0,0.047
cap,50,4096,zipfian,16,2,valkey redis aki,511793,valkey,valkey 9.1.0,1375515.2,1198216.3,0.8711,368.383,5222.399,131553008,355655680,0,0.054
cap,50,4096,zipfian,4,1,aki redis valkey,127948,f3,unknown,840293.2,840293.2,1,661.503,5267.455,137524160,868691968,710668288,1
cap,50,4096,zipfian,4,1,aki redis valkey,127948,redis,redis 8.8.0,1292511.9,1187010.4,0.9184,403.967,4169.727,130945096,235196416,0,0.1885
cap,50,4096,zipfian,4,1,aki redis valkey,127948,valkey,valkey 9.1.0,1444689.3,1327286.2,0.9187,345.855,5029.887,131218960,334282752,0,0.1945
cap,50,4096,zipfian,4,2,valkey redis aki,127948,f3,unknown,839225.8,839225.8,1,658.431,5160.959,137343936,850714624,666624000,1
cap,50,4096,zipfian,4,2,valkey redis aki,127948,redis,redis 8.8.0,1232838.7,1132334.4,0.9185,424.959,4403.199,131025240,235282432,0,0.184
cap,50,4096,zipfian,4,2,valkey redis aki,127948,valkey,valkey 9.1.0,1454998.1,1336912.1,0.9188,342.015,4980.735,131108976,339722240,0,0.1835
cap,50,512,uniform,1,1,aki redis valkey,219310,f3,unknown,986759.5,986759.5,1,906.239,3655.679,123514656,187846656,0,1
cap,50,512,uniform,1,1,aki redis valkey,219310,redis,redis 8.8.0,2084704.4,1948340.7,0.9346,383.231,2549.759,132655424,226856960,0,0.8665
cap,50,512,uniform,1,1,aki redis valkey,219310,valkey,valkey 9.1.0,2029083.0,1901179.7,0.937,393.983,3461.119,133013712,291618816,0,0.8545
cap,50,512,uniform,1,2,valkey redis aki,219310,f3,unknown,970313.7,970313.7,1,925.183,3600.383,123514656,188063744,0,1
cap,50,512,uniform,1,2,valkey redis aki,219310,redis,redis 8.8.0,2009356.6,1877999.6,0.9346,397.823,2658.303,132671312,226041856,0,0.8715
cap,50,512,uniform,1,2,valkey redis aki,219310,valkey,valkey 9.1.0,2027068.9,1899160.8,0.9369,394.751,3409.919,132960600,289411072,0,0.8725
cap,50,512,uniform,16,1,aki redis valkey,3508960,f3,unknown,26393.2,14414.8,0.5462,61014.015,66060.287,1074965504,1143492608,0,0.526
cap,50,512,uniform,16,1,aki redis valkey,3508960,redis,redis 8.8.0,1479612.9,784829.3,0.5304,641.023,2099.199,133616264,269582336,0,0.053
cap,50,512,uniform,16,1,aki redis valkey,3508960,valkey,valkey 9.1.0,1437721.8,762810.5,0.5306,632.319,2613.247,133864352,308568064,0,0.047
cap,50,512,uniform,16,2,valkey redis aki,3508960,f3,unknown,26428.5,14435.6,0.5462,60915.711,66125.823,1074965504,1143001088,0,0.526
cap,50,512,uniform,16,2,valkey redis aki,3508960,redis,redis 8.8.0,1439655.0,763661.0,0.5304,657.919,2148.351,133607344,268054528,0,0.049
cap,50,512,uniform,16,2,valkey redis aki,3508960,valkey,valkey 9.1.0,1449346.0,768309.2,0.5301,622.079,2746.367,133836760,324579328,0,0.0605
cap,50,512,uniform,4,1,aki redis valkey,877240,f3,unknown,472044.3,472044.3,1,2107.391,3502.079,494308608,563077120,0,1
cap,50,512,uniform,4,1,aki redis valkey,877240,redis,redis 8.8.0,1547059.4,946060.3,0.6115,608.255,2081.791,133417624,275378176,0,0.2145
cap,50,512,uniform,4,1,aki redis valkey,877240,valkey,valkey 9.1.0,1535550.4,939948.6,0.6121,578.559,2836.479,133600744,338554880,0,0.207
cap,50,512,uniform,4,2,valkey redis aki,877240,f3,unknown,472234.7,472234.7,1,2107.391,3487.743,494308608,564420608,0,1
cap,50,512,uniform,4,2,valkey redis aki,877240,redis,redis 8.8.0,1491185.7,911893.8,0.6115,629.759,2158.591,133416152,274280448,0,0.2005
cap,50,512,uniform,4,2,valkey redis aki,877240,valkey,valkey 9.1.0,1510230.6,924347.8,0.6121,590.847,2818.047,133496664,335290368,0,0.218
cap,50,512,zipfian,1,1,aki redis valkey,219310,f3,unknown,997006.0,997006.0,1,893.439,3520.511,123514656,189403136,0,1
cap,50,512,zipfian,1,1,aki redis valkey,219310,redis,redis 8.8.0,2331732.2,2313290.9,0.9921,331.519,2697.215,132544040,217858048,0,0.873
cap,50,512,zipfian,1,1,aki redis valkey,219310,valkey,valkey 9.1.0,2260483.7,2242852.1,0.9922,320.511,3930.111,132874096,266063872,0,0.8675
cap,50,512,zipfian,1,2,valkey redis aki,219310,f3,unknown,996514.3,996514.3,1,894.975,3606.527,123514656,189407232,0,1
cap,50,512,zipfian,1,2,valkey redis aki,219310,redis,redis 8.8.0,2246426.2,2228688.4,0.9921,347.135,2734.079,132444984,217419776,0,0.8695
cap,50,512,zipfian,1,2,valkey redis aki,219310,valkey,valkey 9.1.0,2314400.5,2296593.0,0.9923,313.855,3848.191,132775504,268742656,0,0.859
cap,50,512,zipfian,16,1,aki redis valkey,3508960,f3,unknown,68546.1,65669.7,0.958,1481.727,65535.999,1074965504,1151717376,0,0.526
cap,50,512,zipfian,16,1,aki redis valkey,3508960,redis,redis 8.8.0,1916364.1,1695711.9,0.8849,423.167,2443.263,132690088,261947392,0,0.0515
cap,50,512,zipfian,16,1,aki redis valkey,3508960,valkey,valkey 9.1.0,1947843.0,1722830.9,0.8845,415.231,3315.711,132949136,315232256,0,0.0425
cap,50,512,zipfian,16,2,valkey redis aki,3508960,f3,unknown,70100.6,67160.0,0.9581,1437.695,65503.231,1074965504,1151545344,0,0.526
cap,50,512,zipfian,16,2,valkey redis aki,3508960,redis,redis 8.8.0,1876962.4,1662019.9,0.8855,431.103,2496.511,132678072,260542464,0,0.046
cap,50,512,zipfian,16,2,valkey redis aki,3508960,valkey,valkey 9.1.0,1927760.1,1705223.5,0.8846,422.655,3305.471,132974704,312418304,0,0.049
cap,50,512,zipfian,4,1,aki redis valkey,877240,f3,unknown,461999.8,461999.8,1,2142.207,3524.607,494308608,565825536,0,1
cap,50,512,zipfian,4,1,aki redis valkey,877240,redis,redis 8.8.0,2065290.8,1918072.6,0.9287,383.487,2525.183,132641928,272211968,0,0.2115
cap,50,512,zipfian,4,1,aki redis valkey,877240,valkey,valkey 9.1.0,2069333.1,1922607.1,0.9291,377.599,3518.463,132906704,329113600,0,0.2175
cap,50,512,zipfian,4,2,valkey redis aki,877240,f3,unknown,463092.7,463092.7,1,2129.919,3573.759,494308608,564924416,0,1
cap,50,512,zipfian,4,2,valkey redis aki,877240,redis,redis 8.8.0,1981609.2,1840034.5,0.9286,396.799,2629.631,132602728,271425536,0,0.218
cap,50,512,zipfian,4,2,valkey redis aki,877240,valkey,valkey 9.1.0,2056804.2,1911650.3,0.9294,384.255,3483.647,132759856,331874304,0,0.224
cap,90,128,uniform,1,1,aki redis valkey,588674,f3,unknown,1767203.5,1767203.5,1,385.791,3477.503,103258560,139362304,0,1
cap,90,128,uniform,1,1,aki redis valkey,588674,redis,redis 8.8.0,2457308.5,2457308.5,1,320.767,2580.479,125062424,144879616,0,1
cap,90,128,uniform,1,1,aki redis valkey,588674,valkey,valkey 9.1.0,2913650.5,2913650.5,1,228.735,3807.231,123760976,193064960,0,1
cap,90,128,uniform,1,2,valkey redis aki,588674,f3,unknown,1749244.4,1749244.4,1,393.471,3465.215,103258560,139923456,0,1
cap,90,128,uniform,1,2,valkey redis aki,588674,redis,redis 8.8.0,2333472.2,2333472.2,1,337.663,2762.751,125054088,144076800,0,1
cap,90,128,uniform,1,2,valkey redis aki,588674,valkey,valkey 9.1.0,2889979.0,2889979.0,1,227.711,3928.063,123751376,190963712,0,1
cap,90,128,uniform,16,1,aki redis valkey,9418787,f3,unknown,79233.2,54668.6,0.69,1667.071,67043.327,1160704672,1254215680,0,0.7245
cap,90,128,uniform,16,1,aki redis valkey,9418787,redis,redis 8.8.0,2219183.8,373291.8,0.1682,328.959,2559.999,133788616,242642944,0,0.0745
cap,90,128,uniform,16,1,aki redis valkey,9418787,valkey,valkey 9.1.0,2687398.4,452302.6,0.1683,265.471,3665.919,134043024,201195520,0,0.0595
cap,90,128,uniform,16,2,valkey redis aki,9418787,f3,unknown,77169.0,53243.9,0.69,1781.759,67174.399,1160704672,1251749888,0,0.7245
cap,90,128,uniform,16,2,valkey redis aki,9418787,redis,redis 8.8.0,2205746.7,370751.7,0.1681,329.983,2559.999,133830816,242696192,0,0.0665
cap,90,128,uniform,16,2,valkey redis aki,9418787,valkey,valkey 9.1.0,2710425.7,455788.1,0.1682,264.191,3629.055,134020696,241164288,0,0.0775
cap,90,128,uniform,4,1,aki redis valkey,2354696,f3,unknown,513780.1,513780.1,1,1937.407,3262.463,413242944,459890688,0,1
cap,90,128,uniform,4,1,aki redis valkey,2354696,redis,redis 8.8.0,2237986.3,777994.2,0.3476,334.847,2582.527,133755576,236851200,0,0.2445
cap,90,128,uniform,4,1,aki redis valkey,2354696,valkey,valkey 9.1.0,2653674.1,925848.3,0.3489,273.151,3700.735,133955208,257277952,0,0.255
cap,90,128,uniform,4,2,valkey redis aki,2354696,f3,unknown,515121.6,515121.6,1,1934.335,3250.175,413242944,460177408,0,1
cap,90,128,uniform,4,2,valkey redis aki,2354696,redis,redis 8.8.0,2161959.8,745635.6,0.3449,343.807,2740.223,133750656,236371968,0,0.2425
cap,90,128,uniform,4,2,valkey redis aki,2354696,valkey,valkey 9.1.0,2674698.1,933174.7,0.3489,268.799,3661.823,133971936,262057984,0,0.2665
cap,90,128,zipfian,1,1,aki redis valkey,588674,f3,unknown,1774735.0,1774735.0,1,381.439,3405.823,103258560,138485760,0,1
cap,90,128,zipfian,1,1,aki redis valkey,588674,redis,redis 8.8.0,2468136.8,2468136.8,1,305.663,2725.887,125050696,144850944,0,1
cap,90,128,zipfian,1,1,aki redis valkey,588674,valkey,valkey 9.1.0,2832091.9,2832091.9,1,227.199,3952.639,123759440,173060096,0,1
cap,90,128,zipfian,1,2,valkey redis aki,588674,f3,unknown,1782412.6,1782412.6,1,383.231,3424.255,103258560,140083200,0,1
cap,90,128,zipfian,1,2,valkey redis aki,588674,redis,redis 8.8.0,2388950.7,2388950.7,1,316.415,2852.863,125064552,144658432,0,1
cap,90,128,zipfian,1,2,valkey redis aki,588674,valkey,valkey 9.1.0,2883482.2,2883482.2,1,224.255,3854.335,123756048,174141440,0,1
cap,90,128,zipfian,16,1,aki redis valkey,9418787,f3,unknown,361332.4,352640.2,0.9759,1289.215,57638.911,1160704672,1246994432,0,0.7245
cap,90,128,zipfian,16,1,aki redis valkey,9418787,redis,redis 8.8.0,2316794.1,1760671.4,0.76,324.351,2715.647,133621000,243056640,0,0.0715
cap,90,128,zipfian,16,1,aki redis valkey,9418787,valkey,valkey 9.1.0,2693762.0,2065133.1,0.7666,261.119,3616.767,133941456,265277440,0,0.083
cap,90,128,zipfian,16,2,valkey redis aki,9418787,f3,unknown,359332.5,350683.9,0.9759,1283.071,57802.751,1160704672,1251921920,0,0.7245
cap,90,128,zipfian,16,2,valkey redis aki,9418787,redis,redis 8.8.0,2313504.4,1758037.1,0.7599,328.191,2666.495,133652576,242630656,0,0.0695
cap,90,128,zipfian,16,2,valkey redis aki,9418787,valkey,valkey 9.1.0,2679720.0,2050557.9,0.7652,261.247,3624.959,133911504,221298688,0,0.077
cap,90,128,zipfian,4,1,aki redis valkey,2354696,f3,unknown,515614.6,515614.6,1,1929.215,3246.079,413242944,460361728,0,1
cap,90,128,zipfian,4,1,aki redis valkey,2354696,redis,redis 8.8.0,2395428.1,2039791.9,0.8515,318.719,2646.015,133676680,211079168,0,0.263
cap,90,128,zipfian,4,1,aki redis valkey,2354696,valkey,valkey 9.1.0,2728271.7,2349161.5,0.861,249.087,3825.663,133936528,253325312,0,0.265
cap,90,128,zipfian,4,2,valkey redis aki,2354696,f3,unknown,520086.9,520086.9,1,1913.855,3233.791,413242944,462905344,0,1
cap,90,128,zipfian,4,2,valkey redis aki,2354696,redis,redis 8.8.0,2298631.5,1953322.5,0.8498,331.007,2789.375,133675928,210276352,0,0.247
cap,90,128,zipfian,4,2,valkey redis aki,2354696,valkey,valkey 9.1.0,2715136.5,2340987.4,0.8622,250.239,3858.431,133936912,264560640,0,0.269
cap,90,16,uniform,1,1,aki redis valkey,1157049,f3,unknown,1784672.1,1784672.1,1,380.671,3575.807,73639088,105689088,0,1
cap,90,16,uniform,1,1,aki redis valkey,1157049,redis,redis 8.8.0,2673689.2,2673689.2,1,269.567,2920.447,86477232,110460928,0,1
cap,90,16,uniform,1,1,aki redis valkey,1157049,valkey,valkey 9.1.0,3016025.1,3016025.1,1,212.351,3934.207,74487632,86470656,0,1
cap,90,16,uniform,1,2,valkey redis aki,1157049,f3,unknown,1775931.1,1775931.1,1,386.303,3465.215,73639088,106438656,0,1
cap,90,16,uniform,1,2,valkey redis aki,1157049,redis,redis 8.8.0,2575633.8,2575633.8,1,282.623,2981.887,86492048,110714880,0,1
cap,90,16,uniform,1,2,valkey redis aki,1157049,valkey,valkey 9.1.0,3035100.9,3035100.9,1,211.455,3901.439,74485392,86200320,0,1
cap,90,16,uniform,16,1,aki redis valkey,18512790,f3,unknown,475756.7,475756.7,1,2099.199,3452.927,1179571360,1375760384,0,1
cap,90,16,uniform,16,1,aki redis valkey,18512790,redis,redis 8.8.0,2367654.9,462341.5,0.1953,278.271,2926.591,133789360,152330240,0,0.1015
cap,90,16,uniform,16,1,aki redis valkey,18512790,valkey,valkey 9.1.0,2661211.4,570937.0,0.2145,257.919,3694.591,134037400,149053440,0,0.113
cap,90,16,uniform,16,2,valkey redis aki,18512790,f3,unknown,476024.7,476024.7,1,2103.295,3395.583,1179571360,1392115712,0,1
cap,90,16,uniform,16,2,valkey redis aki,18512790,redis,redis 8.8.0,2319092.8,454653.8,0.196,280.575,2945.023,133796640,154238976,0,0.095
cap,90,16,uniform,16,2,valkey redis aki,18512790,valkey,valkey 9.1.0,2635958.2,565222.3,0.2144,263.935,3590.143,134046064,147992576,0,0.1145
cap,90,16,uniform,4,1,aki redis valkey,4628197,f3,unknown,522903.7,522903.7,1,1905.663,3188.735,294814896,367206400,0,1
cap,90,16,uniform,4,1,aki redis valkey,4628197,redis,redis 8.8.0,2433462.5,1136341.6,0.467,282.367,2859.007,133799408,153702400,0,0.386
cap,90,16,uniform,4,1,aki redis valkey,4628197,valkey,valkey 9.1.0,2767898.6,1480470.6,0.5349,248.319,3737.599,134043216,148094976,0,0.4535
cap,90,16,uniform,4,2,valkey redis aki,4628197,f3,unknown,522962.8,522962.8,1,1906.687,3178.495,294814896,365326336,0,1
cap,90,16,uniform,4,2,valkey redis aki,4628197,redis,redis 8.8.0,2377075.0,1109944.6,0.4669,292.351,2889.727,133788352,153722880,0,0.377
cap,90,16,uniform,4,2,valkey redis aki,4628197,valkey,valkey 9.1.0,2723252.7,1459373.9,0.5359,252.543,3737.599,134028848,147873792,0,0.455
cap,90,16,zipfian,1,1,aki redis valkey,1157049,f3,unknown,1783371.7,1783371.7,1,376.575,3504.127,73639088,105861120,0,1
cap,90,16,zipfian,1,1,aki redis valkey,1157049,redis,redis 8.8.0,2604292.4,2604292.4,1,272.127,2979.839,86487696,113119232,0,1
cap,90,16,zipfian,1,1,aki redis valkey,1157049,valkey,valkey 9.1.0,3008343.1,3008343.1,1,207.231,3917.823,74487696,86450176,0,1
cap,90,16,zipfian,1,2,valkey redis aki,1157049,f3,unknown,1769389.4,1769389.4,1,378.111,3579.903,73639088,105480192,0,1
cap,90,16,zipfian,1,2,valkey redis aki,1157049,redis,redis 8.8.0,2507705.9,2507705.9,1,286.719,3035.135,86481664,112652288,0,1
cap,90,16,zipfian,1,2,valkey redis aki,1157049,valkey,valkey 9.1.0,3025055.5,3025055.5,1,207.487,3864.575,74493648,86319104,0,1
